oferta	modalidad	administracion	examen	clasificacion	fecha_examen	pregunta	numRespuesta	texto	correcta
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	68.  En Windows NT 4.0, para añadir nuevas cuentas de equipos desde la línea de comandos se usará:	3	c.     NET COMPUTER Wnombre equipo /ADD.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	69.  ¿Cuál de las siguientes afirmaciones es falsa?:	1	a.     Un grupo global está formado por varias cuentas de usuario de un dominio que se agrupan bajo un nombre de cuenta de grupo.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	69.  ¿Cuál de las siguientes afirmaciones es falsa?:	2	b.     Un grupo global puede incluir cuentas de dominios en los que se confíe	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	69.  ¿Cuál de las siguientes afirmaciones es falsa?:	3	c.     Un grupo global solo puede incluir cuentas de usuario y solo pueden crearse en un dominio (no en una estación de trabajo ni en un servidor miembro)	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	70.  ¿Cuál de los siguientes grupos de usuario no son creados automáticamente durante la instalación de Windows NT?:	1	a.    Operadores de copia.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	70.  ¿Cuál de los siguientes grupos de usuario no son creados automáticamente durante la instalación de Windows NT?:	2	b.     Duplicador.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	70.  ¿Cuál de los siguientes grupos de usuario no son creados automáticamente durante la instalación de Windows NT?:	3	c.     Los dos anteriores son creados automáticamente en la instalación.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	71.  En NT 4.0, desde la línea de comandos, para editar el registro modo seguro, usaremos:	1	a.     regedt32.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	71.  En NT 4.0, desde la línea de comandos, para editar el registro modo seguro, usaremos:	2	b.     regedt.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-WINDOWS	30/01/2005	71.  En NT 4.0, desde la línea de comandos, para editar el registro modo seguro, usaremos:	3	c.     regedit32.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ADM. ELECTRONICA-LOPD	30/01/2005	72.  Señale la respuesta incorrecta. Forma parte del Consejo Consultivo que asesora al Director de la Agencia de Protección de datos	1	a.     un representante de los usuarios y consumidores.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ADM. ELECTRONICA-LOPD	30/01/2005	72.  Señale la respuesta incorrecta. Forma parte del Consejo Consultivo que asesora al Director de la Agencia de Protección de datos	2	b.     Un miembro de la Real Academia de la Historia, propuesto por la misma.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ADM. ELECTRONICA-LOPD	30/01/2005	72.  Señale la respuesta incorrecta. Forma parte del Consejo Consultivo que asesora al Director de la Agencia de Protección de datos	3	c.     Dos diputados propuestos por el Congreso de Diputados.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ADM. ELECTRONICA-LOPD	30/01/2005	73.  Indique la respuesta correcta	1	a.    No existe obligatoriedad de inscripción en el Registro General de Protección de datos los códigos tipo a los que se refiere el articulo 32 de la Ley Orgánica 15/1999. ;	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ADM. ELECTRONICA-LOPD	30/01/2005	73.  Indique la respuesta correcta	2	b.    No existe obligatoriedad de inscripción en el Registro General de Protección de datos para aquellos ficheros con datos personales cuyo titular sea una Administración Pública.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	ADM. ELECTRONICA-LOPD	30/01/2005	73.  Indique la respuesta correcta	3	c.    Ninguna de las anteriores es cierta.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-NOVELL	30/01/2005	74.  ¿Cuál es el módulo encargado de la configuración y gestión de protocolos de red en Novell Netware 5.X?	1	a.     IPCONFIG.NLM.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-NOVELL	30/01/2005	74.  ¿Cuál es el módulo encargado de la configuración y gestión de protocolos de red en Novell Netware 5.X?	2	b.     INETCFG.NLM.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-NOVELL	30/01/2005	74.  ¿Cuál es el módulo encargado de la configuración y gestión de protocolos de red en Novell Netware 5.X?	3	c.     NETCFG.NLM.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-NOVELL	30/01/2005	75.  ¿Qué tipo de archivos se usan en Novell Netware 5.X para ejecutar varias órdenes seguidas a modo de archivo por lotes?	1	a.     NLM.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-NOVELL	30/01/2005	75.  ¿Qué tipo de archivos se usan en Novell Netware 5.X para ejecutar varias órdenes seguidas a modo de archivo por lotes?	2	b.     NWB.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	SSOO-NOVELL	30/01/2005	75.  ¿Qué tipo de archivos se usan en Novell Netware 5.X para ejecutar varias órdenes seguidas a modo de archivo por lotes?	3	c.     NCF.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	76.  En Oracle v7, la comunicación entre los procesos de usuario y de servidor cuando éstos están en máquinas distintas se realiza mediante	1	a.     SQL*Net.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	76.  En Oracle v7, la comunicación entre los procesos de usuario y de servidor cuando éstos están en máquinas distintas se realiza mediante	2	b.     ORA*Net.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	76.  En Oracle v7, la comunicación entre los procesos de usuario y de servidor cuando éstos están en máquinas distintas se realiza mediante	3	c.     DBA*Net.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	77.  Si en la creación de una tabla establecemos los siguientes parámetros: PCTFREE = 20, PCTUSED = 40:	1	a.    La inserción de nuevos registros sólo podrá ocupar hasta el 40% del tamaño de un bloque.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	77.  Si en la creación de una tabla establecemos los siguientes parámetros: PCTFREE = 20, PCTUSED = 40:	2	b.    Las modificaciones en los registros existentes sólo podrán alcanzar el 80% del tamaño de un bloque.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	77.  Si en la creación de una tabla establecemos los siguientes parámetros: PCTFREE = 20, PCTUSED = 40:	3	c.    Sólo las modificaciones en los registros existentes podrán superar el 80% del tamaño de un bloque.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	78.   De las siguientes afirmaciones indique la correcta en Oracle v7.:	1	a.   Todos los segmentos deben contener como mínimo 2 extensiones.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	78.   De las siguientes afirmaciones indique la correcta en Oracle v7.:	2	b.  No todas las extensiones de un segmento serán del mismo tamaño.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	78.   De las siguientes afirmaciones indique la correcta en Oracle v7.:	3	c.    En una extensión de un segmento de rollback cada bloque de datos podrá contener información de más de una transacción.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	79. Para aumentar el tamaño de un tablespace de sólo lectura: aa.	1	a Lo pondremos en modo desactivado (offline).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	79. Para aumentar el tamaño de un tablespace de sólo lectura: aa.	2	b   No es necesario, se puede aumentar aunque esté en modo activado (online).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	79. Para aumentar el tamaño de un tablespace de sólo lectura: aa.	3	c No se podrá aumentar nunca el tamaño de un tablespace de sólo lectura.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	80.  En Oracle v7, no se podrá asignar como valor por defecto a una columna de una tabla:	1	a.    LEVEL.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	80.  En Oracle v7, no se podrá asignar como valor por defecto a una columna de una tabla:	2	b.    USERENV.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	80.  En Oracle v7, no se podrá asignar como valor por defecto a una columna de una tabla:	3	c.    SYSDATE.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	81.  El número máximo de columnas en una vista, en Oracle v7, es:	1	a.    128.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	81.  El número máximo de columnas en una vista, en Oracle v7, es:	2	b.    254.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	81.  El número máximo de columnas en una vista, en Oracle v7, es:	3	c.    No hay límite.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	82.  ¿Puede haber más de un proceso DBWR en una instancia de BD Oracle v7?	1	a.    Sí, siempre y cuando se configure con el parámetro DB_WRITERS.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	82.  ¿Puede haber más de un proceso DBWR en una instancia de BD Oracle v7?	2	b.    Sí, ya que es condición obligatoria que una instancia de Base de Datos contenga al menos dos procesos DBWR.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	82.  ¿Puede haber más de un proceso DBWR en una instancia de BD Oracle v7?	3	c   En ningún caso podrá contener más de un proceso DBWR.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	83.  Entre las tareas del SMON (System Monitor Process) no figura:	1	a.    Agrupar las extensiones libres contiguas.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	83.  Entre las tareas del SMON (System Monitor Process) no figura:	2	b.    Liberar los recursos que estuviera utilizando el usuario.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	83.  Entre las tareas del SMON (System Monitor Process) no figura:	3	c.  Recuperar la instancia de la Base de Datos tras su puesta en marcha.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	84.  Si en una exportación en Oracle v7. se definen los parámetros FULL = Y e INCTYPE = INCREMENTAL:	1	a.    Se exportarán únicamente las tablas que contengan filas que han cambiado desde la última exportación incremental, acumulativa o completa.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	84.  Si en una exportación en Oracle v7. se definen los parámetros FULL = Y e INCTYPE = INCREMENTAL:	2	b.    Se exportarán  únicamente las filas  modificadas desde la  última exportación  incremental, acumulativa o completa.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	84.  Si en una exportación en Oracle v7. se definen los parámetros FULL = Y e INCTYPE = INCREMENTAL:	3	c.    Se exportarán únicamente las filas modificadas desde la última exportación incremental o acumulativa.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	85. ¿Qué ficheros son obligatorios especificar cuando hacemos una llamada a SQL*Loader?	1	a.    El fichero de control y el fichero de log.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	85. ¿Qué ficheros son obligatorios especificar cuando hacemos una llamada a SQL*Loader?	2	b   Sólo el fichero de control,	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	85. ¿Qué ficheros son obligatorios especificar cuando hacemos una llamada a SQL*Loader?	3	c.    El fichero de log y el fichero de errores.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	86.  ¿Qué tipo de bloqueo se adquiere automáticamente al ejecutar la sentencia DML, SELECT... FROM tabla FOR UPDATE OF	1	a.    SRX (share row exclusive).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	86.  ¿Qué tipo de bloqueo se adquiere automáticamente al ejecutar la sentencia DML, SELECT... FROM tabla FOR UPDATE OF	2	b.     RX (row exclusive).	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	86.  ¿Qué tipo de bloqueo se adquiere automáticamente al ejecutar la sentencia DML, SELECT... FROM tabla FOR UPDATE OF	3	c.     RS (row share).	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	87.  ¿Se puede realizar una copia de seguridad física de los archivos de una base de datos Oracle v.7, mientras ésta permanece abierta?.	1	a.    Sí, en cualquier caso.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	87.  ¿Se puede realizar una copia de seguridad física de los archivos de una base de datos Oracle v.7, mientras ésta permanece abierta?.	2	b.    Sí, cuando la BD se ejecuta en modo ARCHIVELOG.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	87.  ¿Se puede realizar una copia de seguridad física de los archivos de una base de datos Oracle v.7, mientras ésta permanece abierta?.	3	c.     No, en ningún caso.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	88.  ¿Qué estructuras se utilizan en ORACLE v.7, para recuperar la Base de Datos tras un fallo o caída del sistema?	1	a.     Los ficheros redo log, ficheros de control y segmentos rollback.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	88.  ¿Qué estructuras se utilizan en ORACLE v.7, para recuperar la Base de Datos tras un fallo o caída del sistema?	2	b.     Los ficheros redo log, ficheros de datos y segmentos rollback.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	88.  ¿Qué estructuras se utilizan en ORACLE v.7, para recuperar la Base de Datos tras un fallo o caída del sistema?	3	c.     Los ficheros redo log y segmentos rollback exclusivamente.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	89.  ¿Qué comando se utiliza en ORACLE v.7 para registrar los pasos seguidos por el optimizador al ejecutar una sentencia SQL?	1	a.    SHOW OPTIMIZER.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	89.  ¿Qué comando se utiliza en ORACLE v.7 para registrar los pasos seguidos por el optimizador al ejecutar una sentencia SQL?	2	b.    EXPLAIN PLAN.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	89.  ¿Qué comando se utiliza en ORACLE v.7 para registrar los pasos seguidos por el optimizador al ejecutar una sentencia SQL?	3	c.    SHOW PLAN.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	90.  En Oracle 7, para activar una restricción de integridad se definirá la siguiente sentencia:	1	a.  ALTER TABLE nombrejabla ENABLE CONSTRAINT nombre_constraint.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	90.  En Oracle 7, para activar una restricción de integridad se definirá la siguiente sentencia:	2	b   MODIFY TABLE nombrejabla ENABLE CONSTRAINT nombre_constraint.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD-ORACLE	30/01/2005	90.  En Oracle 7, para activar una restricción de integridad se definirá la siguiente sentencia:	3	c.    ENABLE CONSTRAINT nombre_constraint ON TABLE nombrejabla.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	91.  Dado el esquema de relaciones P(a,p,n,c) y el conjunto de DF:p -> n a,p -» c n -> p Siendo las claves: (a,p), (a,n)	1	a.     Está en FNBC.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	91.  Dado el esquema de relaciones P(a,p,n,c) y el conjunto de DF:p -> n a,p -» c n -> p Siendo las claves: (a,p), (a,n)	2	b.    Sólo está en 3FN.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	91.  Dado el esquema de relaciones P(a,p,n,c) y el conjunto de DF:p -> n a,p -» c n -> p Siendo las claves: (a,p), (a,n)	3	c.     Sólo está en 2FN.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	92.  Para que una relación esté en 2FN es condición necesaria y suficiente que:	1	a.     No tenga dependencias parciales.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	92.  Para que una relación esté en 2FN es condición necesaria y suficiente que:	2	b.     No tenga dependencias parciales ni transitivas.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	92.  Para que una relación esté en 2FN es condición necesaria y suficiente que:	3	c.     Ninguna de las anteriores.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	93.  La regla de integridad de entidad en el modelo relacional, establece que:	1	a.     No puede haber dos tupias iguales.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	93.  La regla de integridad de entidad en el modelo relacional, establece que:	2	b.     Cada atributo sólo puede tomar un único valor del dominio.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	93.  La regla de integridad de entidad en el modelo relacional, establece que:	3	c.     Ningún atributo que forma parte de la clave primaria de una relación puede tomar un valor nulo.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	94.  Una de las tareas de un Sistema de Manejo de Bases de Datos es:	1	a.     La concesión de autorizaciones para el acceso a los datos.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	94.  Una de las tareas de un Sistema de Manejo de Bases de Datos es:	2	b.     La especificación de restricciones de integridad.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	94.  Una de las tareas de un Sistema de Manejo de Bases de Datos es:	3	c.     La implantación de la integridad.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	95.  Se define el concepto de agregación en el modelo Entidad-Relación como:	1	a.     Un tipo de generalización.	No
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	95.  Se define el concepto de agregación en el modelo Entidad-Relación como:	2	b.     Una abstracción que permite tratar las relaciones como entidades de alto nivel.	Yes
2004	LIBRE-1	CARM	2005-01-30-1-BFX06L	BBDD	30/01/2005	95.  Se define el concepto de agregación en el modelo Entidad-Relación como:	3	c.     Una abstracción que permite tratar las entidades como relaciones de alto nivel.	No
